source,target,score
UBERON_0000126,M0021967,0.8134903768820362
UBERON_0000126,M0591246,0.764826047451989
UBERON_0000126,M0008121,0.7604738240019993
UBERON_0000126,M0021965,0.7388664992630618
UBERON_0000126,M0021968,0.7383440457580678
UBERON_0000126,M0013135,0.7355301507810704
UBERON_0000126,M0002886,0.7241093796890944
UBERON_0000126,M0015357,0.7122146839941641
UBERON_0000126,M0593552,0.7092107701942788
UBERON_0000144,M0010654,0.8295382925948035
UBERON_0000144,M0007155,0.8164947492639408
UBERON_0000144,M0542307,0.7784087377532813
UBERON_0000144,M0001699,0.7714083695166035
UBERON_0000144,M0019803,0.7633474835333524
UBERON_0000144,M0528952,0.7537472460448574
UBERON_0000144,M000611470,0.7145204905327209
UBERON_0000144,M0027018,0.7069664430437042
UBERON_0000144,M0556524,0.6984107143776747
UBERON_0000144,M0022227,0.6968234428598362
UBERON_0000153,M0593298,0.6793233211541826
UBERON_0000153,M0002865,0.6322480788076708
UBERON_0000153,M0328545,0.5919130197450999
UBERON_0000153,M0593045,0.5890176116270787
UBERON_0000153,M0590591,0.5741164177562064
UBERON_0000153,M0015010,0.5671344363787537
UBERON_0000153,M0407094,0.5668502020392127
UBERON_0000153,M0002886,0.5602702122899638
UBERON_0000153,M0021130,0.5588284188807547
UBERON_0000153,M0013460,0.5584007085591293
UBERON_0000154,M0592790,0.6771449434479401
UBERON_0000154,M0004681,0.6680131712209065
UBERON_0000154,M0592817,0.6568907726911107
UBERON_0000154,M0592813,0.6478944217569405
UBERON_0000154,M0001913,0.6469109406605282
UBERON_0000154,M0019053,0.618776538974478
UBERON_0000154,M0328558,0.6180259335945265
UBERON_0000154,M0020332,0.6138699199286568
UBERON_0000154,M0012724,0.6138124489342743
UBERON_0000154,M0013460,0.6098306771950681
UBERON_0000155,M0021274,0.8909148912227083
UBERON_0000155,M0009571,0.7747536528368948
UBERON_0000155,M0009617,0.7608883923571457
UBERON_0000155,M0015596,0.7176854065069448
UBERON_0000155,M0508604,0.7152422438712519
UBERON_0000155,M0023922,0.7105983066927336
UBERON_0000155,M0007416,0.6892520796976428
UBERON_0000155,M0012762,0.6796247056256988
UBERON_0000155,M0005207,0.65453593135964
UBERON_0000155,M0022439,0.6310677906576009
UBERON_0000156,M0021274,0.7308844072075767
UBERON_0000156,M0009571,0.705732455600949
UBERON_0000156,M0000455,0.6983218543901434
UBERON_0000156,M0023922,0.685081827933151
UBERON_0000156,M0022439,0.6622124741193809
UBERON_0000156,M0015596,0.6569486067740138
UBERON_0000156,M0007416,0.6550151979046033
UBERON_0000156,M0508604,0.6537655874727384
UBERON_0000156,M0009617,0.6223181672023859
UBERON_0000156,M0008175,0.6192821597451958
UBERON_0000157,M0021274,0.8676641635325013
UBERON_0000157,M0009617,0.7773456930163716
UBERON_0000157,M0012762,0.7478555543477864
UBERON_0000157,M0009571,0.7375012966383423
UBERON_0000157,M0015596,0.72613578076068
UBERON_0000157,M0023922,0.6893512670379621
UBERON_0000157,M0005207,0.6777744577773964
UBERON_0000157,M0508604,0.6506358975452052
UBERON_0000157,M0488566,0.6351891315322536
UBERON_0000157,M0023701,0.622174837243691
UBERON_0000158,M0007554,0.6740014803434323
UBERON_0000158,M0030055,0.6667032533928363
UBERON_0000158,M0019925,0.660395654247954
UBERON_0000158,M0561609,0.6234649026281539
UBERON_0000158,M0012778,0.5908140336138084
UBERON_0000158,M0012815,0.556188609679487
UBERON_0000158,M0007435,0.5524240592784696
UBERON_0000158,M0026599,0.5482964056828974
UBERON_0000158,M0012796,0.5452206738159933
UBERON_0000158,M0008234,0.5375833045006743
UBERON_0000159,M0001526,0.9235092708770422
UBERON_0000159,M0018661,0.795145757103062
UBERON_0000159,M0004808,0.6912046781649498
UBERON_0000159,M0011584,0.6854232960946997
UBERON_0000159,M0011572,0.6735256622944359
UBERON_0000159,M0443762,0.6642508108119921
UBERON_0000159,M0022473,0.6396916217956325
UBERON_0000159,M0011586,0.6386772023738544
UBERON_0000159,M0443760,0.636851352699809
UBERON_0000159,M0022331,0.636347663768605
UBERON_0000160,M0011586,0.8920811990721448
UBERON_0000160,M0439054,0.8135221269486437
UBERON_0000160,M0011584,0.8098285859531441
UBERON_0000160,M0011030,0.8093955972795881
UBERON_0000160,M0011572,0.8066310857639274
UBERON_0000160,M0011585,0.8006108955428924
UBERON_0000160,M0004808,0.7950588675580128
UBERON_0000160,M0011844,0.7836089627009359
UBERON_0000160,M0006890,0.7675257026548483
UBERON_0000160,M0006371,0.7542121259793885
UBERON_0000161,M0004808,0.674482964783536
UBERON_0000161,M0001526,0.6621484239926112
UBERON_0000161,M0011586,0.6293098927637193
UBERON_0000161,M0015010,0.6267511414557172
UBERON_0000161,M0003712,0.6228470533577328
UBERON_0000161,M0014485,0.620143759949738
UBERON_0000161,M0011584,0.6179910907278015
UBERON_0000161,M0022473,0.6010927210929512
UBERON_0000161,M0015442,0.6007174256501479
UBERON_0000161,M0014495,0.5994107890639656
UBERON_0000165,M0014126,0.804354035362514
UBERON_0000165,M0021656,0.729969965183682
UBERON_0000165,M0011825,0.7110051684590654
UBERON_0000165,M0336841,0.7103826158056513
UBERON_0000165,M0005965,0.6801705361998416
UBERON_0000165,M0015442,0.6578640340403267
UBERON_0000165,M0005843,0.6437201891829931
UBERON_0000165,M0012975,0.639762582119563
